batteryMilliAmps,batteryMilliWatts,isBatteryInFloat,batteryVoltage,samplePeriodMilliSec,kalman_soc,SoC_LibreSolar
0.1,0.01376,3,13.76,1.0,10.0,10.0
0.67,0.09246,3,13.8,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.67,0.09246,3,13.8,1.0,10.0,10.0
0.1,0.01375,3,13.75,1.0,10.0,10.0
0.38,0.05232,3,13.77,1.0,10.0,10.0
0.38,0.0524,3,13.79,1.0,10.0,10.0
0.38,0.05232,3,13.77,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.67,0.09252,3,13.81,1.0,10.0,10.0
0.1,0.01375,3,13.75,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.67,0.09252,3,13.81,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.38,0.05232,3,13.77,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.38,0.05236,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.38,0.05236,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.66,0.09108,3,13.8,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.1,0.01376,3,13.76,1.0,10.0,10.0
0.38,0.0524,3,13.79,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.38,0.05232,3,13.77,1.0,10.0,10.0
0.37,0.05102,3,13.79,1.0,10.0,10.0
0.38,0.05236,3,13.78,1.0,10.0,10.0
0.66,0.09108,3,13.8,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.67,0.09246,3,13.8,1.0,10.0,10.0
0.1,0.01375,3,13.75,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.37,0.05102,3,13.79,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.37,0.05102,3,13.79,1.0,10.0,10.0
0.38,0.05232,3,13.77,1.0,10.0,10.0
0.37,0.05102,3,13.79,1.0,10.0,10.0
0.38,0.0524,3,13.79,1.0,10.0,10.0
0.67,0.09252,3,13.81,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.38,0.05236,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.38,0.05236,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.38,0.05236,3,13.78,1.0,10.0,10.0
0.37,0.05102,3,13.79,1.0,10.0,10.0
0.38,0.05228,3,13.76,1.0,10.0,10.0
0.67,0.09252,3,13.81,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.66,0.09108,3,13.8,1.0,10.0,10.0
0.1,0.01376,3,13.76,1.0,10.0,10.0
0.66,0.09108,3,13.8,1.0,10.0,10.0
0.1,0.01376,3,13.76,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.65,0.0897,3,13.8,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.66,0.09108,3,13.8,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.66,0.09108,3,13.8,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.38,0.05236,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.65,0.0897,3,13.8,1.0,10.0,10.0
0.1,0.01375,3,13.75,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.38,0.05236,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.65,0.08983,3,13.82,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.66,0.09108,3,13.8,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.65,0.08957,3,13.78,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.37,0.05102,3,13.79,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.66,0.09108,3,13.8,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.65,0.0897,3,13.8,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.66,0.09108,3,13.8,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.38,0.05236,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.37,0.05102,3,13.79,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.66,0.09121,3,13.82,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.07,0.00962,3,13.75,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.37,0.05098,3,13.78,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05102,3,13.79,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.64,0.08832,3,13.8,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.37,0.05094,3,13.77,1.0,10.0,10.0
0.66,0.09114,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.09,0.01237,3,13.75,1.0,10.0,10.0
0.65,0.0897,3,13.8,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.64,0.08844,3,13.82,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.07,0.00962,3,13.75,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.37,0.05102,3,13.79,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.09,0.01238,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00962,3,13.75,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00962,3,13.75,1.0,10.0,10.0
0.65,0.08976,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00962,3,13.75,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.63,0.08694,3,13.8,1.0,10.0,10.0
0.08,0.011,3,13.76,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.08,0.011,3,13.75,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.64,0.08838,3,13.81,1.0,10.0,10.0
0.07,0.00962,3,13.75,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00962,3,13.75,1.0,10.0,10.0
0.63,0.08706,3,13.82,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.36,0.04964,3,13.79,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.63,0.08694,3,13.8,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.07,0.00962,3,13.75,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.34,0.04695,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.63,0.08706,3,13.82,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.34,0.04675,3,13.75,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.35,0.04826,3,13.79,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.63,0.087,3,13.81,1.0,10.0,10.0
0.07,0.00963,3,13.76,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.36,0.0496,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.62,0.08568,3,13.82,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.61,0.0843,3,13.82,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.61,0.0843,3,13.82,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.35,0.04823,3,13.78,1.0,10.0,10.0
0.61,0.08418,3,13.8,1.0,10.0,10.0
0.62,0.08568,3,13.82,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.32,0.04409,3,13.78,1.0,10.0,10.0
0.32,0.04409,3,13.78,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.61,0.0843,3,13.82,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.32,0.04412,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.62,0.08562,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.32,0.04409,3,13.78,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.32,0.04412,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.04,0.0055,3,13.76,1.0,10.0,10.0
0.61,0.0843,3,13.82,1.0,10.0,10.0
0.05,0.00687,3,13.75,1.0,10.0,10.0
0.61,0.0843,3,13.82,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.32,0.04409,3,13.78,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.61,0.0843,3,13.82,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.33,0.0455,3,13.79,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.6,0.08286,3,13.81,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.6,0.08292,3,13.82,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.6,0.08286,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.32,0.04412,3,13.79,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.6,0.08286,3,13.81,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.6,0.08292,3,13.82,1.0,10.0,10.0
0.06,0.00825,3,13.76,1.0,10.0,10.0
0.6,0.08292,3,13.82,1.0,10.0,10.0
0.05,0.00687,3,13.75,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.32,0.04412,3,13.79,1.0,10.0,10.0
0.34,0.04685,3,13.78,1.0,10.0,10.0
0.32,0.04412,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.32,0.04412,3,13.79,1.0,10.0,10.0
0.34,0.04688,3,13.79,1.0,10.0,10.0
0.61,0.0843,3,13.82,1.0,10.0,10.0
0.05,0.00688,3,13.76,1.0,10.0,10.0
0.6,0.08286,3,13.81,1.0,10.0,10.0
0.05,0.00687,3,13.75,1.0,10.0,10.0
0.61,0.08424,3,13.81,1.0,10.0,10.0
0.06,0.00825,3,13.75,1.0,10.0,10.0
